Repository,Repo Description,Keyword,Commit Link,Commit Description,Labels,Sentiment
https://github.com/midl-dev/tezos-on-gke.git,,pay,https://github.com/midl-dev/tezos-on-gke/commit/0772108d560dba1ef0bafc91a4be973e6b109108,new model without the payout node,fork-addition-vars,
https://github.com/midl-dev/tezos-on-gke.git,,pay,https://github.com/midl-dev/tezos-on-gke/commit/bb66b344eb6277256ae5a73fbb9afcf1c3eb7e43,"remove more reference to payouts

since it all moved to the auxiliary cluster",fork-removal-module,
https://github.com/midl-dev/tezos-on-gke.git,,cheap,https://github.com/midl-dev/tezos-on-gke/commit/45053a0862bf97f0525862c411fa4da5d59ac397,switch to cheaper e2 GCP vms,fork-saving-instance,
https://github.com/midl-dev/tezos-on-gke.git,,pay,https://github.com/midl-dev/tezos-on-gke/commit/d212bc3e4196069dfb6937bd93486130561b7f74,add payout pool,other-addition-vars,
https://github.com/midl-dev/tezos-on-gke.git,,pay,https://github.com/midl-dev/tezos-on-gke/commit/47492c30188136f2dcfe4d161c6e83e2923b05c6,"put trd report file in a bucket for analysis (#53)

* put trd report file in a bucket for analysis

it makes it easy to do development work on TRD and gives users an easy
way to access detailed csv payment files

bucket names are randomized, and we use workload identity to give bucket
write rights to containers.

* do not login to kubectl, recursive upload",other-false_positive,
https://github.com/midl-dev/tezos-on-gke.git,,pay,https://github.com/midl-dev/tezos-on-gke/commit/123cc0da0ce5e5883d46960b5627f198e36c3e36,add `pay_denunciation_rewards` config for recent TRD versions,other-addition-vars,
https://github.com/marc-leblanc/gcp-demo-org.git,This repository is a demo structure for using a mono-repo within Terraform Cloud and GCP,bill,https://github.com/marc-leblanc/gcp-demo-org/commit/6c4c57661cefe679d6075fedf603521c5ff52777,billing for projects,other-addition-vars,
https://github.com/StatCan/terraform-statcan-kubernetes-core-platform.git,Terraform module for Statistics Canada Core Kubernetes Platform,cost,https://github.com/StatCan/terraform-statcan-kubernetes-core-platform/commit/4943912241612ef778dc292942f7b9202f9802c7,feat: Update kubecost to 15.3,other-false_positive,
https://github.com/StatCan/terraform-statcan-kubernetes-core-platform.git,,cost,https://github.com/StatCan/terraform-statcan-kubernetes-core-platform/commit/8b39520e4d17303f42c0f15d58ff9c55d43a8d39,feat: Allow ingress controller to access kubecost-system namespace,other-false_positive,
https://github.com/StatCan/terraform-statcan-kubernetes-core-platform.git,,cost,https://github.com/StatCan/terraform-statcan-kubernetes-core-platform/commit/03e27edd980b43eadf437e5596788b8c4a5417ce,feat: Switch kubecost to upstream,other-false_positive,
https://github.com/StatCan/terraform-statcan-kubernetes-core-platform.git,,cost,https://github.com/StatCan/terraform-statcan-kubernetes-core-platform/commit/8d78b1f2371101718170fa2353b51ca153f468f4,feat(kubecost): Fixes for OOC,other-false_positive,
https://github.com/StatCan/terraform-statcan-kubernetes-core-platform.git,,cost,https://github.com/StatCan/terraform-statcan-kubernetes-core-platform/commit/3d8565454ab338c356ef8ff7b08a2b606319dca6,feat(kubecost): Permanent fix for OOC,other-false_positive,
https://github.com/StatCan/terraform-statcan-kubernetes-core-platform.git,,cost,https://github.com/StatCan/terraform-statcan-kubernetes-core-platform/commit/db7b2bf9df94e9a168d2de04f5ec81afafae3e7a,feat(kubecost): Add custom labels,other-false_positive,
https://github.com/StatCan/terraform-statcan-kubernetes-core-platform.git,,cost,https://github.com/StatCan/terraform-statcan-kubernetes-core-platform/commit/78b95d5888bf59ea8b23be47d843b6bed00fffee,feat(ns): Add istio injection to kubecost ns,other-false_positive,
https://github.com/StatCan/terraform-statcan-kubernetes-core-platform.git,,cost,https://github.com/StatCan/terraform-statcan-kubernetes-core-platform/commit/be8b36a094fac25fd9c8ca16881e9c720ebdfab9,feat(kubecost): allow for the ability to define nodeselectors for prometheus.,other-false_positive,
https://github.com/StatCan/terraform-statcan-kubernetes-core-platform.git,,cost,https://github.com/StatCan/terraform-statcan-kubernetes-core-platform/commit/a24c2e626198368cf883400c250c7f95830f7801,fix(kubecost-prometheus): add interpolation to run expected functions.,other-false_positive,
https://github.com/kmishra9/PL2-AWS-Setup.git,Automatically sets up a PL2 (HIPAA Security Rule) environment for HPC in AWS (in use at research labs at UC Berkeley and UCSF),cheap,https://github.com/kmishra9/PL2-AWS-Setup/commit/0d7b5b0f6f92ff6cfde1f17ad96d1b1459a0957a,"Updated example instances to use newer, cheaper instance types",cost-saving-instance,
https://github.com/3191110276/cloud-native-brewery.git,Cloud-native demo with automated setup,pay,https://github.com/3191110276/cloud-native-brewery/commit/c26fd46122b16958a928683f0b46b712f1eded92,moved extpayment to module,other-refactor-module,
https://github.com/pluralsh/plural-at-demo.git,No description.,cost,https://github.com/pluralsh/plural-at-demo/commit/6d1cec4da673fe89a3c2cd30bd2a480f3213f59e,console deployment for kubecost -- Installed bundle kubecost-aws for repository kubecost,other-false_positive,
https://github.com/mineiros-io/terraform-google-billing-budget.git,A Terraform module to manage Billing Budgets on Google Cloud Platform (GCP),bill,https://github.com/mineiros-io/terraform-google-billing-budget/commit/caa5196a4720024a9cc43671eb846b112a277c7b,feat: add support for the google_billing_budget resource,other-addition-module,
https://github.com/y0zg/sitecore-aws-environment-samples.git,Reference implementations on how Windows and Linux container apps can be hosted in AWS using managed services.,bill,https://github.com/y0zg/sitecore-aws-environment-samples/commit/cb5484fec7871459e534ab81c290318e10e03c58,Add 'billing' tag,other-addition-tags,
https://github.com/Bwanabanana/expensify-infra.git,Infrastructure to support back and front-end apps,expense,https://github.com/Bwanabanana/expensify-infra/commit/77576dcea57ef81622e29f6f950dbcd0b2ea6d78,Added dynamodb for expenses storage,other-addition-module,
https://github.com/Bwanabanana/expensify-infra.git,,expense,https://github.com/Bwanabanana/expensify-infra/commit/d7c41564aac998885d2fad7607670802f70235db,"Added add, update and delete expense functoins",other-addition-module,
https://github.com/kaz/kiritan.com.git,My own mastodon instance,cost,https://github.com/kaz/kiritan.com/commit/1cd96c7f71e56629ffa07c38e12c4da19fcfc5f7,cost optimization,"cost-saving-instance, cost-saving-storage",
https://github.com/kudla/terraform-aws-lambda-nodejs-payload.git,No description.,pay,https://github.com/kudla/terraform-aws-lambda-nodejs-payload/commit/db82c389f4044c5b270305c44a0526c98b72e3b3,escape updir referrer payload,other-false_positive,
https://github.com/LRomp/cftdeployment.git,"This is an example repo showing how the CFT Terraform modules can be composed to build a secure GCP foundation, following the Google Cloud security foundations guide.",bill,https://github.com/LRomp/cftdeployment/commit/735837b7e959cc33f35a7d1b3ac25ffb5202a5e5,fix: add biling account viewer permissions to billing-data-users group (#105),fork-addition-billing,
https://github.com/LRomp/cftdeployment.git,,bill,https://github.com/LRomp/cftdeployment/commit/6c13d3383700fddfa8ef4dd35e6fa66d3b449431,add billing.admin role to terraform SA and remove budget from projects in 0-bootstrap. (#205),fork-addition-billing,
https://github.com/LRomp/cftdeployment.git,,bill,https://github.com/LRomp/cftdeployment/commit/a18b2036531d9529778d6a0e6b6c9583a0ec76a2,"feat: Add permissions for SFB recommended groups (#446)

* Added group and firecall permissions

according to SFB on orgnization level.

* 1-org README.md updated with new variables

* Corrected permissions for firewall billing admin user

* Corrected permissions for firewall billing admin user

* Variable description and comments updates

* Added group and firecall permissions

according to SFB on orgnization level.

* 1-org README.md updated with new variables

* Corrected permissions for firewall billing admin user

* Corrected permissions for firewall billing admin user

* Variable description and comments updates",fork-addition-billing,
https://github.com/LRomp/cftdeployment.git,,cost,https://github.com/LRomp/cftdeployment/commit/8391f1bd4322fec04fda7509b537c5f66cddbbd9,"fix: data_access_logs_enabled now enables read and write audit logs, defaults to false for cost savings (#630)

* Comment enabling Read and Write

* Fix code review issues

* Fix code review issues

* Changes default value to false

* Fix build error

* Fix dynamic code",fork-saving-feature,
https://github.com/luca-rotondaro/IPA-Luca-test.git,Terraform FIles für IPA Test,cost,https://github.com/luca-rotondaro/IPA-Luca-test/commit/f4c5865c58b441a667dffa6721f94cfe4bc19e0c,"all files updated, separate costmanagement file and new variables",other-addition-module,
https://github.com/luca-rotondaro/IPA-Luca-test.git,,cost,https://github.com/luca-rotondaro/IPA-Luca-test/commit/611e62b82ad01e7c88ba8889747759e088bfa090,JSON values changed + cost management,other-refactor-vars,
https://github.com/circa10a/terraform-local-minio.git,Automatically install and create local buckets with public policies for testing,efficient,https://github.com/circa10a/terraform-local-minio/commit/04749d10fcdcf2eacd0a36cada16b931cdc8e17c,make dynamic block more efficient,other-performance-vars,
https://github.com/kaustubhharapanahalli/Getting-Started-with-Terraform.git,The project focuses on creating infrastructure using Hashicorp Configuration Language. The current implementation focuses on creating an infrastructure on AWS.,bill,https://github.com/kaustubhharapanahalli/Getting-Started-with-Terraform/commit/65ff7d65b349ab8e2bda45f5038cc3ae56e08052,"Modify to include S3 to serve and fetch logs

- Add new variables
	- BUCKET NAME PREFIX
	- BILLING CODE TAG
	- ENVIRONMENT TAG
- Add local parameters to define S3 Bucket name
- Update resources
	- Add TAGS to each resource
	- Add FILE PROVISIONERs
	- Update REMOTE-EXEC commands
- Add new resources
	- RANDOM INTEGER
	- AWS S3 BUCKET
	- AWS S3 BUCKET OBJECT",other-addition-tags,
https://github.com/tensult/terraform.git,Terraform automation for Cloud,cost,https://github.com/tensult/terraform/commit/c82a19d98673c1aeeb1fa26afb983acbfbea272f,Add ec2 cost optimination using tags,fork-saving-feature,
https://github.com/tensult/terraform.git,,cost,https://github.com/tensult/terraform/commit/5f0c515e6b145f244be7ef2492d9a700de5743e8,Refactored ec2-cost-optimization-using-tags lambda,fork-refactor-vars,
https://github.com/tensult/terraform.git,,cost,https://github.com/tensult/terraform/commit/65f7112ea071383a397ab3bd34491c35d9265dd9,Refactored config-rules and changed ec2-cost-optimization-using-tags to ec2-tags-checker,fork-refactor-vars,
https://github.com/relaycorp/cloud-gateway.git,Infrastructure as Code and configuration for all Awala-Internet Gateways run by Relaycorp,expense,https://github.com/relaycorp/cloud-gateway/commit/759b1d641a430bf189354e9a4866e72fe56c22dc,"Upgrade instances to the expensive, CPU-optimised ones

Make it rain!",cost-awareness-instance,
https://github.com/CoderFromCali/terraform-demo.git,Demo of using Terraform,bill,https://github.com/CoderFromCali/terraform-demo/commit/eee5e6c14832d6b6ec461b9bbe6649ba5824cd47,Add billing code tags,other-addition-tags,
https://github.com/CoderFromCali/terraform-demo.git,,bill,https://github.com/CoderFromCali/terraform-demo/commit/009290ea78c2868c4cf8e2ef3e726d3697efab5a,Remove Billing Code support,other-removal-vars,
https://github.com/CoderFromCali/terraform-demo.git,,bill,https://github.com/CoderFromCali/terraform-demo/commit/073a481d6fe57dfa72f2e1ed01450da84c24e7aa,Add Billing Code support,other-addition-vars,
https://github.com/CoderFromCali/terraform-demo.git,,bill,https://github.com/CoderFromCali/terraform-demo/commit/1061fadf8ae094c875586433f4eaa7918adf0311,Remove Billing Codes,other-removal-vars,
https://github.com/CoderFromCali/terraform-demo.git,,bill,https://github.com/CoderFromCali/terraform-demo/commit/34037d1aa33098443cfcc811dfc0a282cf6e10e4,Add billing code tags,other-addition-vars,
https://github.com/CoderFromCali/terraform-demo.git,,bill,https://github.com/CoderFromCali/terraform-demo/commit/f2b7e45bb417d9afb68d95646661e1bc02f26628,Remove billing codes,other-removal-vars,
https://github.com/CoderFromCali/terraform-demo.git,,bill,https://github.com/CoderFromCali/terraform-demo/commit/8bc73034b206c9c58fb9b9fbca8a3baefb7cfd6a,Add billing codes,other-addition-vars,
https://github.com/CoderFromCali/terraform-demo.git,,bill,https://github.com/CoderFromCali/terraform-demo/commit/004c56c38d8aa057797134d4e7de1b41542377da,Remove Billing Codes,other-removal-vars,
https://github.com/CoderFromCali/terraform-demo.git,,bill,https://github.com/CoderFromCali/terraform-demo/commit/428fd65bbe5e904013115b721ca4dbcf81db9780,Add Billing Codes,other-addition-vars,
https://github.com/reireias/aws-terraform.git,Terraform for AWS,bill,https://github.com/reireias/aws-terraform/commit/d8fbe6759957c3581b4b64af11926206e12c7051,remove billing bucket,other-removal-vars,
https://github.com/reireias/aws-terraform.git,,bill,https://github.com/reireias/aws-terraform/commit/5271c01add1350014c3df8f8e8aefe58e3cc1838,add billing bucket,other-addition-vars,
https://github.com/reireias/aws-terraform.git,,cost,https://github.com/reireias/aws-terraform/commit/7274f70f281dc19aa783b0311ef26a834a613565,add cost report,other-addition-module,
https://github.com/reireias/aws-terraform.git,,bill,https://github.com/reireias/aws-terraform/commit/0882baa28d855243be1c4553ee9cf2182b89596f,add billing bucket access user,other-addition-module,
https://github.com/Young-ook/terraform-aws-spinnaker.git,Terraform Module: Spinnaker on AWS,cost,https://github.com/Young-ook/terraform-aws-spinnaker/commit/e3c57578610982d192b7264dd61a2eaf84f4c749,(fix) disabling the detailed monitoring for cost saving (#26),other-refactor-vars,
